detector_id,timestamp,intensity,speed,lon,lat
D003,2026-05-13 16:00:00,238,39.7,60.1017,57.9364
D003,2026-05-13 17:00:00,300,39.4,60.1017,57.9364
D003,2026-05-13 18:00:00,317,37.8,60.1017,57.9364
D003,2026-05-13 19:00:00,314,35.4,60.1017,57.9364
D003,2026-05-13 20:00:00,230,41.8,60.1017,57.9364
D003,2026-05-13 21:00:00,147,46.0,60.1017,57.9364
D003,2026-05-13 22:00:00,127,46.6,60.1017,57.9364
D003,2026-05-13 23:00:00,109,50.6,60.1017,57.9364
D003,2026-05-14 00:00:00,18,52.2,60.1017,57.9364
D003,2026-05-14 01:00:00,10,52.6,60.1017,57.9364
D003,2026-05-14 02:00:00,10,53.0,60.1017,57.9364
D003,2026-05-14 03:00:00,21,51.5,60.1017,57.9364
D003,2026-05-14 04:00:00,10,51.6,60.1017,57.9364
D003,2026-05-14 05:00:00,152,47.0,60.1017,57.9364
D003,2026-05-14 06:00:00,194,43.9,60.1017,57.9364
D003,2026-05-14 07:00:00,284,41.8,60.1017,57.9364
D003,2026-05-14 08:00:00,285,38.8,60.1017,57.9364
D003,2026-05-14 09:00:00,251,41.5,60.1017,57.9364
D003,2026-05-14 10:00:00,173,40.0,60.1017,57.9364
D003,2026-05-14 11:00:00,133,47.0,60.1017,57.9364
D003,2026-05-14 12:00:00,114,49.6,60.1017,57.9364
D003,2026-05-14 13:00:00,84,47.4,60.1017,57.9364
D003,2026-05-14 14:00:00,96,48.5,60.1017,57.9364
D003,2026-05-14 15:00:00,159,44.3,60.1017,57.9364
D003,2026-05-14 16:00:00,226,41.0,60.1017,57.9364
D003,2026-05-14 17:00:00,275,44.0,60.1017,57.9364
D003,2026-05-14 18:00:00,338,37.5,60.1017,57.9364
D003,2026-05-14 19:00:00,266,40.4,60.1017,57.9364
D003,2026-05-14 20:00:00,236,42.5,60.1017,57.9364
D003,2026-05-14 21:00:00,179,47.2,60.1017,57.9364
D003,2026-05-14 22:00:00,120,46.0,60.1017,57.9364
D003,2026-05-14 23:00:00,96,47.1,60.1017,57.9364
D003,2026-05-15 00:00:00,45,49.2,60.1017,57.9364
D003,2026-05-15 01:00:00,10,52.6,60.1017,57.9364
D003,2026-05-15 02:00:00,28,49.8,60.1017,57.9364
D003,2026-05-15 03:00:00,10,54.2,60.1017,57.9364
D003,2026-05-15 04:00:00,45,47.6,60.1017,57.9364
D003,2026-05-15 05:00:00,140,43.8,60.1017,57.9364
D003,2026-05-15 06:00:00,170,40.3,60.1017,57.9364
D003,2026-05-15 07:00:00,278,42.4,60.1017,57.9364
D003,2026-05-15 08:00:00,291,39.7,60.1017,57.9364
D003,2026-05-15 09:00:00,295,38.0,60.1017,57.9364
D003,2026-05-15 10:00:00,173,45.1,60.1017,57.9364
D003,2026-05-15 11:00:00,147,45.2,60.1017,57.9364
D003,2026-05-15 12:00:00,85,46.8,60.1017,57.9364
D003,2026-05-15 13:00:00,119,48.6,60.1017,57.9364
D003,2026-05-15 14:00:00,92,45.5,60.1017,57.9364
D003,2026-05-15 15:00:00,143,46.0,60.1017,57.9364
D003,2026-05-15 16:00:00,265,40.3,60.1017,57.9364
D003,2026-05-15 17:00:00,295,38.0,60.1017,57.9364
D003,2026-05-15 18:00:00,370,35.3,60.1017,57.9364
D003,2026-05-15 19:00:00,284,40.5,60.1017,57.9364
D003,2026-05-15 20:00:00,202,45.4,60.1017,57.9364
D003,2026-05-15 21:00:00,161,43.4,60.1017,57.9364
D003,2026-05-15 22:00:00,111,43.2,60.1017,57.9364
D003,2026-05-15 23:00:00,95,43.0,60.1017,57.9364
D003,2026-05-16 00:00:00,13,50.4,60.1017,57.9364
D003,2026-05-16 01:00:00,10,50.3,60.1017,57.9364
D003,2026-05-16 02:00:00,10,54.3,60.1017,57.9364
D003,2026-05-16 03:00:00,47,49.7,60.1017,57.9364
D003,2026-05-16 04:00:00,44,49.5,60.1017,57.9364
D003,2026-05-16 05:00:00,93,46.3,60.1017,57.9364
D003,2026-05-16 06:00:00,152,47.0,60.1017,57.9364
D003,2026-05-16 07:00:00,166,45.4,60.1017,57.9364
D003,2026-05-16 08:00:00,204,41.5,60.1017,57.9364
D003,2026-05-16 09:00:00,189,39.9,60.1017,57.9364
D003,2026-05-16 10:00:00,132,50.7,60.1017,57.9364
D003,2026-05-16 11:00:00,107,45.0,60.1017,57.9364
D003,2026-05-16 12:00:00,89,48.5,60.1017,57.9364
D003,2026-05-16 13:00:00,71,47.8,60.1017,57.9364
D003,2026-05-16 14:00:00,87,47.1,60.1017,57.9364
D003,2026-05-16 15:00:00,112,49.0,60.1017,57.9364
D003,2026-05-16 16:00:00,177,41.8,60.1017,57.9364
D003,2026-05-16 17:00:00,203,47.1,60.1017,57.9364
D003,2026-05-16 18:00:00,265,41.8,60.1017,57.9364
D003,2026-05-16 19:00:00,240,44.7,60.1017,57.9364
D003,2026-05-16 20:00:00,160,40.9,60.1017,57.9364
D003,2026-05-16 21:00:00,114,44.4,60.1017,57.9364
D003,2026-05-16 22:00:00,90,52.1,60.1017,57.9364
D003,2026-05-16 23:00:00,80,46.9,60.1017,57.9364
D003,2026-05-17 00:00:00,10,47.3,60.1017,57.9364
D003,2026-05-17 01:00:00,10,55.2,60.1017,57.9364
D003,2026-05-17 02:00:00,36,50.2,60.1017,57.9364
D003,2026-05-17 03:00:00,19,51.1,60.1017,57.9364
D003,2026-05-17 04:00:00,23,54.1,60.1017,57.9364
D003,2026-05-17 05:00:00,106,43.2,60.1017,57.9364
D003,2026-05-17 06:00:00,159,41.1,60.1017,57.9364
D003,2026-05-17 07:00:00,182,41.4,60.1017,57.9364
D003,2026-05-17 08:00:00,214,40.3,60.1017,57.9364
D003,2026-05-17 09:00:00,165,42.8,60.1017,57.9364
D003,2026-05-17 10:00:00,154,45.2,60.1017,57.9364
D003,2026-05-17 11:00:00,111,50.4,60.1017,57.9364
D003,2026-05-17 12:00:00,84,49.8,60.1017,57.9364
D003,2026-05-17 13:00:00,59,49.4,60.1017,57.9364
D003,2026-05-17 14:00:00,67,50.4,60.1017,57.9364
D003,2026-05-17 15:00:00,132,48.6,60.1017,57.9364
D003,2026-05-17 16:00:00,162,47.2,60.1017,57.9364
D003,2026-05-17 17:00:00,209,42.1,60.1017,57.9364
D003,2026-05-17 18:00:00,242,43.5,60.1017,57.9364
D003,2026-05-17 19:00:00,251,43.1,60.1017,57.9364
D003,2026-05-17 20:00:00,142,43.9,60.1017,57.9364
D003,2026-05-17 21:00:00,92,48.3,60.1017,57.9364
D003,2026-05-17 22:00:00,67,52.2,60.1017,57.9364
D003,2026-05-17 23:00:00,70,50.5,60.1017,57.9364
D003,2026-05-18 00:00:00,32,51.4,60.1017,57.9364
D003,2026-05-18 01:00:00,11,51.5,60.1017,57.9364
D003,2026-05-18 02:00:00,22,50.9,60.1017,57.9364
D003,2026-05-18 03:00:00,32,52.2,60.1017,57.9364
D003,2026-05-18 04:00:00,24,52.8,60.1017,57.9364
D003,2026-05-18 05:00:00,143,49.6,60.1017,57.9364
D003,2026-05-18 06:00:00,135,45.0,60.1017,57.9364
D003,2026-05-18 07:00:00,286,34.5,60.1017,57.9364
D003,2026-05-18 08:00:00,323,38.7,60.1017,57.9364
D003,2026-05-18 09:00:00,227,44.1,60.1017,57.9364
D003,2026-05-18 10:00:00,175,42.7,60.1017,57.9364
D003,2026-05-18 11:00:00,164,44.3,60.1017,57.9364
D003,2026-05-18 12:00:00,93,52.5,60.1017,57.9364
D003,2026-05-18 13:00:00,124,46.1,60.1017,57.9364
D003,2026-05-18 14:00:00,107,47.1,60.1017,57.9364
D003,2026-05-18 15:00:00,189,42.0,60.1017,57.9364
D003,2026-05-18 16:00:00,203,46.3,60.1017,57.9364
D003,2026-05-18 17:00:00,288,40.2,60.1017,57.9364
D003,2026-05-18 18:00:00,333,37.3,60.1017,57.9364
D003,2026-05-18 19:00:00,250,41.1,60.1017,57.9364
D003,2026-05-18 20:00:00,248,46.4,60.1017,57.9364
D003,2026-05-18 21:00:00,159,45.3,60.1017,57.9364
D003,2026-05-18 22:00:00,146,47.2,60.1017,57.9364
D003,2026-05-18 23:00:00,110,43.1,60.1017,57.9364
D003,2026-05-19 00:00:00,22,51.6,60.1017,57.9364
D003,2026-05-19 01:00:00,10,50.8,60.1017,57.9364
D003,2026-05-19 02:00:00,60,48.9,60.1017,57.9364
D003,2026-05-19 03:00:00,10,47.4,60.1017,57.9364
D003,2026-05-19 04:00:00,32,49.4,60.1017,57.9364
D003,2026-05-19 05:00:00,121,47.5,60.1017,57.9364
D003,2026-05-19 06:00:00,199,44.1,60.1017,57.9364
D003,2026-05-19 07:00:00,270,38.0,60.1017,57.9364
D003,2026-05-19 08:00:00,285,39.4,60.1017,57.9364
D003,2026-05-19 09:00:00,263,43.2,60.1017,57.9364
D003,2026-05-19 10:00:00,181,42.7,60.1017,57.9364
D003,2026-05-19 11:00:00,164,45.5,60.1017,57.9364
D003,2026-05-19 12:00:00,85,47.8,60.1017,57.9364
D003,2026-05-19 13:00:00,85,46.0,60.1017,57.9364
D003,2026-05-19 14:00:00,98,46.2,60.1017,57.9364
D003,2026-05-19 15:00:00,198,46.0,60.1017,57.9364
D003,2026-05-19 16:00:00,250,44.0,60.1017,57.9364
D003,2026-05-19 17:00:00,291,40.8,60.1017,57.9364
D003,2026-05-19 18:00:00,325,36.1,60.1017,57.9364
D003,2026-05-19 19:00:00,273,42.6,60.1017,57.9364
D003,2026-05-19 20:00:00,204,43.9,60.1017,57.9364
D003,2026-05-19 21:00:00,172,46.5,60.1017,57.9364
D003,2026-05-19 22:00:00,128,44.0,60.1017,57.9364
D003,2026-05-19 23:00:00,115,46.9,60.1017,57.9364
D003,2026-05-20 00:00:00,12,47.1,60.1017,57.9364
D003,2026-05-20 01:00:00,37,47.0,60.1017,57.9364
D003,2026-05-20 02:00:00,10,55.4,60.1017,57.9364
D003,2026-05-20 03:00:00,10,50.7,60.1017,57.9364
D003,2026-05-20 04:00:00,34,50.7,60.1017,57.9364
D003,2026-05-20 05:00:00,119,45.5,60.1017,57.9364
D003,2026-05-20 06:00:00,209,42.7,60.1017,57.9364
D003,2026-05-20 07:00:00,263,36.3,60.1017,57.9364
D003,2026-05-20 08:00:00,286,42.0,60.1017,57.9364
D003,2026-05-20 09:00:00,250,39.5,60.1017,57.9364
D003,2026-05-20 10:00:00,201,44.9,60.1017,57.9364
D003,2026-05-20 11:00:00,143,44.8,60.1017,57.9364
D003,2026-05-20 12:00:00,124,50.4,60.1017,57.9364
D003,2026-05-20 13:00:00,128,43.2,60.1017,57.9364
D003,2026-05-20 14:00:00,174,41.8,60.1017,57.9364
D003,2026-05-20 15:00:00,139,46.9,60.1017,57.9364
D003,2026-05-20 16:00:00,224,43.5,60.1017,57.9364
D003,2026-05-20 17:00:00,317,40.8,60.1017,57.9364
D003,2026-05-20 18:00:00,307,39.4,60.1017,57.9364
D003,2026-05-20 19:00:00,312,41.3,60.1017,57.9364
D003,2026-05-20 20:00:00,246,43.5,60.1017,57.9364
D003,2026-05-20 21:00:00,173,43.7,60.1017,57.9364
D003,2026-05-20 22:00:00,98,48.8,60.1017,57.9364
D003,2026-05-20 23:00:00,97,50.7,60.1017,57.9364
D003,2026-05-21 00:00:00,13,50.6,60.1017,57.9364
D003,2026-05-21 01:00:00,22,53.2,60.1017,57.9364
D003,2026-05-21 02:00:00,43,50.3,60.1017,57.9364
D003,2026-05-21 03:00:00,35,54.1,60.1017,57.9364
D003,2026-05-21 04:00:00,10,53.2,60.1017,57.9364
D003,2026-05-21 05:00:00,156,48.2,60.1017,57.9364
D003,2026-05-21 06:00:00,209,41.6,60.1017,57.9364
D003,2026-05-21 07:00:00,254,42.9,60.1017,57.9364
D003,2026-05-21 08:00:00,286,39.6,60.1017,57.9364
D003,2026-05-21 09:00:00,236,39.5,60.1017,57.9364
D003,2026-05-21 10:00:00,200,42.7,60.1017,57.9364
D003,2026-05-21 11:00:00,124,46.4,60.1017,57.9364
D003,2026-05-21 12:00:00,116,46.6,60.1017,57.9364
D003,2026-05-21 13:00:00,110,47.6,60.1017,57.9364
D003,2026-05-21 14:00:00,117,47.1,60.1017,57.9364
D003,2026-05-21 15:00:00,145,44.9,60.1017,57.9364
D003,2026-05-21 16:00:00,192,41.4,60.1017,57.9364
D003,2026-05-21 17:00:00,272,39.8,60.1017,57.9364
D003,2026-05-21 18:00:00,344,37.6,60.1017,57.9364
D003,2026-05-21 19:00:00,296,37.6,60.1017,57.9364
D003,2026-05-21 20:00:00,231,46.1,60.1017,57.9364
D003,2026-05-21 21:00:00,159,43.6,60.1017,57.9364
D003,2026-05-21 22:00:00,100,48.4,60.1017,57.9364
D003,2026-05-21 23:00:00,88,49.9,60.1017,57.9364
D003,2026-05-22 00:00:00,11,47.9,60.1017,57.9364
D003,2026-05-22 01:00:00,38,47.6,60.1017,57.9364
D003,2026-05-22 02:00:00,40,52.6,60.1017,57.9364
D003,2026-05-22 03:00:00,19,51.7,60.1017,57.9364
D003,2026-05-22 04:00:00,57,48.6,60.1017,57.9364
D003,2026-05-22 05:00:00,166,44.4,60.1017,57.9364
D003,2026-05-22 06:00:00,177,44.8,60.1017,57.9364
D003,2026-05-22 07:00:00,268,43.3,60.1017,57.9364
D003,2026-05-22 08:00:00,312,39.8,60.1017,57.9364
D003,2026-05-22 09:00:00,275,40.9,60.1017,57.9364
D003,2026-05-22 10:00:00,208,42.2,60.1017,57.9364
D003,2026-05-22 11:00:00,118,47.5,60.1017,57.9364
D003,2026-05-22 12:00:00,159,47.2,60.1017,57.9364
D003,2026-05-22 13:00:00,94,51.1,60.1017,57.9364
D003,2026-05-22 14:00:00,88,47.8,60.1017,57.9364
D003,2026-05-22 15:00:00,168,43.5,60.1017,57.9364
D003,2026-05-22 16:00:00,215,42.7,60.1017,57.9364
D003,2026-05-22 17:00:00,284,38.4,60.1017,57.9364
D003,2026-05-22 18:00:00,304,35.9,60.1017,57.9364
D003,2026-05-22 19:00:00,276,40.3,60.1017,57.9364
D003,2026-05-22 20:00:00,244,40.4,60.1017,57.9364
D003,2026-05-22 21:00:00,139,49.7,60.1017,57.9364
D003,2026-05-22 22:00:00,101,48.0,60.1017,57.9364
D003,2026-05-22 23:00:00,88,46.8,60.1017,57.9364
D003,2026-05-23 00:00:00,28,51.8,60.1017,57.9364
D003,2026-05-23 01:00:00,44,51.6,60.1017,57.9364
D003,2026-05-23 02:00:00,24,52.4,60.1017,57.9364
D003,2026-05-23 03:00:00,10,54.2,60.1017,57.9364
D003,2026-05-23 04:00:00,33,51.7,60.1017,57.9364
D003,2026-05-23 05:00:00,109,44.2,60.1017,57.9364
D003,2026-05-23 06:00:00,119,47.3,60.1017,57.9364
D003,2026-05-23 07:00:00,192,45.3,60.1017,57.9364
D003,2026-05-23 08:00:00,215,42.6,60.1017,57.9364
D003,2026-05-23 09:00:00,212,43.9,60.1017,57.9364
D003,2026-05-23 10:00:00,153,48.3,60.1017,57.9364
D003,2026-05-23 11:00:00,121,47.7,60.1017,57.9364
D003,2026-05-23 12:00:00,93,48.7,60.1017,57.9364
D003,2026-05-23 13:00:00,96,53.0,60.1017,57.9364
D003,2026-05-23 14:00:00,69,47.5,60.1017,57.9364
D003,2026-05-23 15:00:00,144,46.4,60.1017,57.9364
D003,2026-05-23 16:00:00,155,44.0,60.1017,57.9364
D003,2026-05-23 17:00:00,228,43.7,60.1017,57.9364
D003,2026-05-23 18:00:00,269,40.6,60.1017,57.9364
D003,2026-05-23 19:00:00,227,46.2,60.1017,57.9364
D003,2026-05-23 20:00:00,136,44.0,60.1017,57.9364
D003,2026-05-23 21:00:00,120,45.7,60.1017,57.9364
D003,2026-05-23 22:00:00,80,47.2,60.1017,57.9364
D003,2026-05-23 23:00:00,73,47.0,60.1017,57.9364
D003,2026-05-24 00:00:00,10,52.4,60.1017,57.9364
D003,2026-05-24 01:00:00,23,53.2,60.1017,57.9364
D003,2026-05-24 02:00:00,30,51.7,60.1017,57.9364
D003,2026-05-24 03:00:00,35,48.5,60.1017,57.9364
D003,2026-05-24 04:00:00,14,52.0,60.1017,57.9364
D003,2026-05-24 05:00:00,115,48.6,60.1017,57.9364
D003,2026-05-24 06:00:00,136,45.9,60.1017,57.9364
D003,2026-05-24 07:00:00,194,41.4,60.1017,57.9364
D003,2026-05-24 08:00:00,229,44.2,60.1017,57.9364
D003,2026-05-24 09:00:00,206,45.6,60.1017,57.9364
D003,2026-05-24 10:00:00,158,41.3,60.1017,57.9364
D003,2026-05-24 11:00:00,103,44.6,60.1017,57.9364
D003,2026-05-24 12:00:00,62,49.1,60.1017,57.9364
D003,2026-05-24 13:00:00,98,48.6,60.1017,57.9364
D003,2026-05-24 14:00:00,92,52.1,60.1017,57.9364
D003,2026-05-24 15:00:00,120,44.9,60.1017,57.9364
D003,2026-05-24 16:00:00,137,44.4,60.1017,57.9364
D003,2026-05-24 17:00:00,213,39.7,60.1017,57.9364
D003,2026-05-24 18:00:00,241,42.6,60.1017,57.9364
D003,2026-05-24 19:00:00,198,44.0,60.1017,57.9364
D003,2026-05-24 20:00:00,172,43.4,60.1017,57.9364
D003,2026-05-24 21:00:00,129,45.0,60.1017,57.9364
D003,2026-05-24 22:00:00,98,51.1,60.1017,57.9364
D003,2026-05-24 23:00:00,81,45.8,60.1017,57.9364
D003,2026-05-25 00:00:00,31,50.9,60.1017,57.9364
D003,2026-05-25 01:00:00,14,48.6,60.1017,57.9364
D003,2026-05-25 02:00:00,22,53.0,60.1017,57.9364
D003,2026-05-25 03:00:00,45,52.8,60.1017,57.9364
D003,2026-05-25 04:00:00,32,55.0,60.1017,57.9364
D003,2026-05-25 05:00:00,122,47.9,60.1017,57.9364
D003,2026-05-25 06:00:00,190,47.4,60.1017,57.9364
D003,2026-05-25 07:00:00,264,38.7,60.1017,57.9364
D003,2026-05-25 08:00:00,301,37.0,60.1017,57.9364
D003,2026-05-25 09:00:00,248,43.7,60.1017,57.9364
D003,2026-05-25 10:00:00,194,45.8,60.1017,57.9364
D003,2026-05-25 11:00:00,122,49.8,60.1017,57.9364
D003,2026-05-25 12:00:00,107,43.2,60.1017,57.9364
D003,2026-05-25 13:00:00,91,45.1,60.1017,57.9364
D003,2026-05-25 14:00:00,95,49.2,60.1017,57.9364
D003,2026-05-25 15:00:00,167,46.3,60.1017,57.9364
D003,2026-05-25 16:00:00,212,44.3,60.1017,57.9364
D003,2026-05-25 17:00:00,267,39.8,60.1017,57.9364
D003,2026-05-25 18:00:00,321,37.4,60.1017,57.9364
D003,2026-05-25 19:00:00,295,39.7,60.1017,57.9364
D003,2026-05-25 20:00:00,234,42.9,60.1017,57.9364
D003,2026-05-25 21:00:00,178,43.5,60.1017,57.9364
D003,2026-05-25 22:00:00,133,47.1,60.1017,57.9364
D003,2026-05-25 23:00:00,109,47.8,60.1017,57.9364
D003,2026-05-26 00:00:00,10,55.8,60.1017,57.9364
D003,2026-05-26 01:00:00,13,49.7,60.1017,57.9364
D003,2026-05-26 02:00:00,23,48.2,60.1017,57.9364
D003,2026-05-26 03:00:00,61,48.1,60.1017,57.9364
D003,2026-05-26 04:00:00,20,49.3,60.1017,57.9364
D003,2026-05-26 05:00:00,145,49.0,60.1017,57.9364
D003,2026-05-26 06:00:00,199,42.0,60.1017,57.9364
D003,2026-05-26 07:00:00,287,40.7,60.1017,57.9364
D003,2026-05-26 08:00:00,283,40.0,60.1017,57.9364
D003,2026-05-26 09:00:00,266,41.4,60.1017,57.9364
D003,2026-05-26 10:00:00,194,44.0,60.1017,57.9364
D003,2026-05-26 11:00:00,171,51.1,60.1017,57.9364
D003,2026-05-26 12:00:00,114,45.2,60.1017,57.9364
D003,2026-05-26 13:00:00,88,50.1,60.1017,57.9364
D003,2026-05-26 14:00:00,92,47.8,60.1017,57.9364
D003,2026-05-26 15:00:00,168,45.4,60.1017,57.9364
D003,2026-05-26 16:00:00,218,47.0,60.1017,57.9364
D003,2026-05-26 17:00:00,308,38.1,60.1017,57.9364
D003,2026-05-26 18:00:00,338,37.5,60.1017,57.9364
D003,2026-05-26 19:00:00,284,39.3,60.1017,57.9364
D003,2026-05-26 20:00:00,247,40.5,60.1017,57.9364
D003,2026-05-26 21:00:00,159,47.6,60.1017,57.9364
D003,2026-05-26 22:00:00,127,47.2,60.1017,57.9364
D003,2026-05-26 23:00:00,93,53.3,60.1017,57.9364
D003,2026-05-27 00:00:00,44,45.0,60.1017,57.9364
D003,2026-05-27 01:00:00,53,47.0,60.1017,57.9364
D003,2026-05-27 02:00:00,10,50.0,60.1017,57.9364
D003,2026-05-27 03:00:00,52,49.2,60.1017,57.9364
D003,2026-05-27 04:00:00,36,46.8,60.1017,57.9364
D003,2026-05-27 05:00:00,156,44.9,60.1017,57.9364
D003,2026-05-27 06:00:00,171,45.6,60.1017,57.9364
D003,2026-05-27 07:00:00,272,40.9,60.1017,57.9364
D003,2026-05-27 08:00:00,320,40.0,60.1017,57.9364
D003,2026-05-27 09:00:00,291,39.8,60.1017,57.9364
D003,2026-05-27 10:00:00,196,45.7,60.1017,57.9364
D003,2026-05-27 11:00:00,158,44.7,60.1017,57.9364
D003,2026-05-27 12:00:00,145,46.2,60.1017,57.9364
D003,2026-05-27 13:00:00,107,48.5,60.1017,57.9364
D003,2026-05-27 14:00:00,106,44.0,60.1017,57.9364
D003,2026-05-27 15:00:00,198,46.1,60.1017,57.9364
D003,2026-05-27 16:00:00,209,43.6,60.1017,57.9364
D003,2026-05-27 17:00:00,305,38.2,60.1017,57.9364
D003,2026-05-27 18:00:00,349,36.4,60.1017,57.9364
D003,2026-05-27 19:00:00,311,37.7,60.1017,57.9364
D003,2026-05-27 20:00:00,235,45.6,60.1017,57.9364
D003,2026-05-27 21:00:00,169,43.9,60.1017,57.9364
D003,2026-05-27 22:00:00,125,48.4,60.1017,57.9364
D003,2026-05-27 23:00:00,97,47.1,60.1017,57.9364
D003,2026-05-28 00:00:00,61,52.5,60.1017,57.9364
D003,2026-05-28 01:00:00,17,48.4,60.1017,57.9364
D003,2026-05-28 02:00:00,10,49.1,60.1017,57.9364
D003,2026-05-28 03:00:00,25,50.8,60.1017,57.9364
D003,2026-05-28 04:00:00,10,51.9,60.1017,57.9364
D003,2026-05-28 05:00:00,85,48.8,60.1017,57.9364
D003,2026-05-28 06:00:00,223,40.0,60.1017,57.9364
D003,2026-05-28 07:00:00,212,43.5,60.1017,57.9364
D003,2026-05-28 08:00:00,309,38.2,60.1017,57.9364
D003,2026-05-28 09:00:00,268,43.7,60.1017,57.9364
D003,2026-05-28 10:00:00,225,43.9,60.1017,57.9364
D003,2026-05-28 11:00:00,115,47.6,60.1017,57.9364
D003,2026-05-28 12:00:00,93,48.1,60.1017,57.9364
D003,2026-05-28 13:00:00,103,46.5,60.1017,57.9364
D003,2026-05-28 14:00:00,149,45.3,60.1017,57.9364
D003,2026-05-28 15:00:00,134,47.3,60.1017,57.9364
D003,2026-05-28 16:00:00,238,42.2,60.1017,57.9364
D003,2026-05-28 17:00:00,280,39.4,60.1017,57.9364
D003,2026-05-28 18:00:00,313,37.8,60.1017,57.9364
D003,2026-05-28 19:00:00,281,39.8,60.1017,57.9364
D003,2026-05-28 20:00:00,201,44.2,60.1017,57.9364
D003,2026-05-28 21:00:00,147,47.8,60.1017,57.9364
D003,2026-05-28 22:00:00,128,50.0,60.1017,57.9364
D003,2026-05-28 23:00:00,80,51.8,60.1017,57.9364
D003,2026-05-29 00:00:00,27,52.2,60.1017,57.9364
D003,2026-05-29 01:00:00,45,52.2,60.1017,57.9364
D003,2026-05-29 02:00:00,30,51.8,60.1017,57.9364
D003,2026-05-29 03:00:00,28,52.4,60.1017,57.9364
D003,2026-05-29 04:00:00,16,52.2,60.1017,57.9364
D003,2026-05-29 05:00:00,165,49.5,60.1017,57.9364
D003,2026-05-29 06:00:00,213,46.3,60.1017,57.9364
D003,2026-05-29 07:00:00,273,42.9,60.1017,57.9364
D003,2026-05-29 08:00:00,332,38.0,60.1017,57.9364
D003,2026-05-29 09:00:00,235,41.8,60.1017,57.9364
D003,2026-05-29 10:00:00,198,41.9,60.1017,57.9364
D003,2026-05-29 11:00:00,116,46.1,60.1017,57.9364
D003,2026-05-29 12:00:00,88,50.3,60.1017,57.9364
D003,2026-05-29 13:00:00,138,47.7,60.1017,57.9364
D003,2026-05-29 14:00:00,97,48.4,60.1017,57.9364
D003,2026-05-29 15:00:00,145,46.6,60.1017,57.9364
D003,2026-05-29 16:00:00,211,45.4,60.1017,57.9364
D003,2026-05-29 17:00:00,306,38.5,60.1017,57.9364
D003,2026-05-29 18:00:00,333,38.3,60.1017,57.9364
D003,2026-05-29 19:00:00,325,34.3,60.1017,57.9364
D003,2026-05-29 20:00:00,233,45.0,60.1017,57.9364
D003,2026-05-29 21:00:00,154,44.5,60.1017,57.9364
D003,2026-05-29 22:00:00,125,44.8,60.1017,57.9364
D003,2026-05-29 23:00:00,95,45.8,60.1017,57.9364
D003,2026-05-30 00:00:00,18,46.6,60.1017,57.9364
D003,2026-05-30 01:00:00,10,52.8,60.1017,57.9364
D003,2026-05-30 02:00:00,14,50.5,60.1017,57.9364
D003,2026-05-30 03:00:00,38,53.9,60.1017,57.9364
D003,2026-05-30 04:00:00,10,54.2,60.1017,57.9364
D003,2026-05-30 05:00:00,67,47.3,60.1017,57.9364
D003,2026-05-30 06:00:00,149,46.4,60.1017,57.9364
D003,2026-05-30 07:00:00,192,45.9,60.1017,57.9364
D003,2026-05-30 08:00:00,210,44.9,60.1017,57.9364
D003,2026-05-30 09:00:00,181,43.1,60.1017,57.9364
D003,2026-05-30 10:00:00,106,49.1,60.1017,57.9364
D003,2026-05-30 11:00:00,83,50.8,60.1017,57.9364
D003,2026-05-30 12:00:00,98,47.4,60.1017,57.9364
D003,2026-05-30 13:00:00,78,49.2,60.1017,57.9364
D003,2026-05-30 14:00:00,84,45.3,60.1017,57.9364
D003,2026-05-30 15:00:00,142,44.8,60.1017,57.9364
D003,2026-05-30 16:00:00,172,45.5,60.1017,57.9364
D003,2026-05-30 17:00:00,216,43.5,60.1017,57.9364
D003,2026-05-30 18:00:00,249,39.7,60.1017,57.9364
D003,2026-05-30 19:00:00,229,42.8,60.1017,57.9364
D003,2026-05-30 20:00:00,163,44.3,60.1017,57.9364
D003,2026-05-30 21:00:00,115,48.5,60.1017,57.9364
D003,2026-05-30 22:00:00,66,45.5,60.1017,57.9364
D003,2026-05-30 23:00:00,70,50.6,60.1017,57.9364
D004,2026-05-01 00:00:00,44,42.9,60.1492,57.948
D004,2026-05-01 01:00:00,72,42.3,60.1492,57.948
D004,2026-05-01 02:00:00,75,39.7,60.1492,57.948
D004,2026-05-01 03:00:00,60,38.0,60.1492,57.948
D004,2026-05-01 04:00:00,10,41.6,60.1492,57.948
D004,2026-05-01 05:00:00,215,35.2,60.1492,57.948
D004,2026-05-01 06:00:00,279,36.0,60.1492,57.948
D004,2026-05-01 07:00:00,436,28.8,60.1492,57.948
D004,2026-05-01 08:00:00,474,27.4,60.1492,57.948
D004,2026-05-01 09:00:00,424,28.3,60.1492,57.948
D004,2026-05-01 10:00:00,299,33.1,60.1492,57.948
D004,2026-05-01 11:00:00,223,37.3,60.1492,57.948
D004,2026-05-01 12:00:00,153,36.2,60.1492,57.948
D004,2026-05-01 13:00:00,163,37.7,60.1492,57.948
D004,2026-05-01 14:00:00,202,37.8,60.1492,57.948
D004,2026-05-01 15:00:00,301,33.5,60.1492,57.948
D004,2026-05-01 16:00:00,386,29.7,60.1492,57.948
D004,2026-05-01 17:00:00,487,28.9,60.1492,57.948
D004,2026-05-01 18:00:00,578,24.0,60.1492,57.948
D004,2026-05-01 19:00:00,487,28.9,60.1492,57.948
D004,2026-05-01 20:00:00,363,32.7,60.1492,57.948
